id,HUC2,NSE_regional,NSE_hybrid,KGE_regional,KGE_hybrid
camels_02479560,03,0.8528184013611126,0.8617674925606883,0.823700877556359,0.7847858040172445
camels_02481000,03,0.8619550831352383,0.8569492207874876,0.7944318757707726,0.8440562912079653
camels_02481510,03,0.8936667910909647,0.9178494045244795,0.8866846666014367,0.9125643583490134
camels_03010655,05,0.7580987555419386,0.8547369404330251,0.7876878626899125,0.9126996852638043
camels_03011800,05,0.882743121858869,0.8112676102613691,0.8454462785247822,0.7759372824824915
camels_03015500,05,0.8595862944033721,0.8727288949282425,0.9001976585794845,0.9132524998660334
camels_03021350,05,0.7398386744378561,0.7798964613619063,0.8118387203492463,0.8293148281894942
camels_03028000,05,0.862149985360827,0.8541099618308446,0.7960577086866873,0.8088260918213263
camels_03049000,05,0.7960625327403785,0.7980620836377592,0.7693972145759974,0.8170299077330067
camels_03069500,05,0.8933958111020257,0.8789407508806873,0.8976852667811155,0.8800926164347607
camels_03070500,05,0.8248786112021826,0.8162190715180334,0.8627501213882395,0.8555196073170144
camels_03076600,05,0.6611025601640157,0.5836047412420189,0.6415591013808478,0.5513309846345749
camels_03078000,05,0.7733910041002797,0.7736530290739996,0.7724852877232419,0.7254406194743211
camels_03144000,05,0.8493145162042123,0.7965119714437288,0.8752523022484078,0.8734462005891538
camels_03165000,05,0.5869739371023432,0.4444672652846883,0.7741575289955251,0.7418516855110822
camels_03170000,05,0.6513111469066021,0.7892253880456804,0.7549012690797979,0.8195054249006424
camels_03173000,05,0.8397732860404261,0.7858697246316247,0.7053725410587246,0.7523910063520707
camels_03180500,05,0.8851600535730675,0.8950756558528177,0.9139862822562566,0.9203912326556307
camels_03182500,05,0.9230251942298405,0.9150173300879619,0.8495167742775525,0.8903210384620046
camels_03186500,05,0.8548091020292536,0.8260789222212077,0.8859458627030683,0.8221169030570814
camels_03237500,05,0.7832615897854751,0.7856478974974317,0.8128146188064553,0.7929280497717093
camels_03238500,05,0.7771423005792328,0.7846661467570744,0.8306545775100256,0.8371394875518459
camels_03241500,05,0.7696918084539127,0.7905436478898331,0.7487188812952369,0.7924607877287198
camels_03280700,05,0.519315838918322,0.27309896681526546,0.6869846094988855,0.6854636849026912
camels_03281500,05,0.8809666710399561,0.8679742038949486,0.7710129378666324,0.7991919464652688
camels_03285000,05,0.9063779149102168,0.7843014583584991,0.9122351297241258,0.638527804253488
camels_03340800,05,0.5769664054378059,0.6294650372544026,0.7532235217021459,0.7863594196822761
camels_03346000,05,0.8376183442417815,0.8553247451980072,0.757425014568804,0.8546937368835882
camels_03364500,05,0.7936311829349461,0.8043397022717427,0.8589913630461516,0.8364370953477365
camels_03366500,05,0.8410114372464945,0.8565534098617469,0.9070715878125751,0.8894737855596059
camels_03384450,05,0.6852872065636401,0.6690706237374229,0.6736814681962349,0.6337117936532787
camels_03439000,06,0.7355483184184257,0.7437364144968632,0.7003740312620816,0.7414327003250281
camels_03456500,06,0.6422001843082815,0.7113608406546993,0.6576314923743627,0.704373384026938
camels_03460000,06,0.5964049105936979,0.6770006195839469,0.7853105990705949,0.7763527528821944
camels_03463300,06,0.6121530775953807,0.5494649826524975,0.7583823970388678,0.6596194790956781
camels_03471500,06,0.6049883536204124,0.5336987256510894,0.6691089175300962,0.693026916625066
camels_03473000,06,0.6927151517741856,0.6962364660533324,0.8128499322074554,0.796971216493289
camels_03479000,06,0.7368628877743932,0.6962578019578662,0.8671352205044079,0.8380483533124872
camels_03488000,06,0.8383194150940151,0.8516637112853591,0.9162535763069372,0.8986465223572974
camels_03498500,06,0.7861696471122674,0.7520366900028287,0.8363352588133075,0.8273782897829455
camels_03500000,06,0.8857336314719404,0.9067082024061245,0.8496137065656343,0.8691255310997674
camels_03500240,06,0.828378935980108,0.7931558989643647,0.8144185460306848,0.8236267334457521
camels_03504000,06,0.7861893495511395,0.7930489224710636,0.8522502224551904,0.8196652279490899
camels_03574500,06,0.8424533708541467,0.8548189910587016,0.8132714271200953,0.8259038063536908
camels_03604000,06,0.860635492906949,0.7962443752454982,0.803608166138104,0.7297636220550308
camels_04015330,04,0.6842423213241712,0.7218714288869419,0.8081443820441567,0.7717051704427604
camels_04024430,04,0.557766275005509,0.5393971656774026,0.6531598675046998,0.5793422103240093
camels_04027000,04,0.9090665136088465,0.8896962583848494,0.7916872610264041,0.8229933377849525
camels_04040500,04,0.8869216373315635,0.8821164049335969,0.7846429247476487,0.8154022219322581
camels_04045500,04,0.7843073032954107,0.8331553992907501,0.8482024965609909,0.8762574279912065
